,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
6193,-1.0,-4.0,-5.0,-3.0,-1.0,1.0,-1.0,-1.0,1650479216134997.0
6194,0.0,1.0,0.0,0.0,-3.0,-2.0,-3.0,1.0,1650479216148158.0
6195,-2.0,-1.0,3.0,0.0,-1.0,0.0,-1.0,-1.0,1650479216148158.0
6196,-1.0,2.0,2.0,-1.0,1.0,1.0,-1.0,0.0,1650479216148993.0
6197,-1.0,-2.0,-1.0,0.0,-2.0,-2.0,2.0,-1.0,1650479216148993.0
6198,-1.0,-1.0,-3.0,-4.0,0.0,1.0,1.0,0.0,1650479216170851.0
6199,0.0,1.0,3.0,2.0,-1.0,-1.0,-2.0,-1.0,1650479216170851.0
6200,1.0,-1.0,0.0,0.0,-1.0,-2.0,0.0,-1.0,1650479216171837.0
6201,-2.0,1.0,3.0,-1.0,-1.0,-1.0,-4.0,0.0,1650479216171837.0
6202,-1.0,-6.0,-5.0,-3.0,-3.0,1.0,6.0,-1.0,1650479216193659.0
6203,-2.0,-1.0,1.0,6.0,1.0,1.0,-2.0,-1.0,1650479216193659.0
6204,2.0,1.0,3.0,-2.0,-1.0,-1.0,-2.0,-2.0,1650479216194659.0
6205,1.0,2.0,1.0,-2.0,-1.0,1.0,-1.0,-1.0,1650479216194659.0
6206,1.0,0.0,1.0,2.0,-1.0,-1.0,1.0,2.0,1650479216208892.0
6207,0.0,-3.0,-6.0,-4.0,-1.0,-2.0,-7.0,-3.0,1650479216208892.0
6208,-2.0,-2.0,0.0,2.0,0.0,1.0,-1.0,0.0,1650479216208892.0
6209,-1.0,0.0,1.0,-2.0,0.0,-1.0,0.0,-1.0,1650479216208892.0
6210,0.0,-3.0,0.0,-1.0,-1.0,0.0,-3.0,-1.0,1650479216239497.0
6211,2.0,-1.0,-7.0,-4.0,-1.0,-2.0,2.0,0.0,1650479216239497.0
6212,-2.0,-3.0,1.0,-1.0,-2.0,-2.0,-2.0,-1.0,1650479216239801.0
6213,-1.0,-1.0,4.0,2.0,-2.0,-2.0,0.0,-1.0,1650479216239801.0
6214,0.0,0.0,-5.0,1.0,0.0,0.0,0.0,0.0,1650479216253926.0
6215,0.0,-1.0,2.0,-2.0,1.0,0.0,-1.0,1.0,1650479216253926.0
6216,-1.0,-1.0,-4.0,-6.0,0.0,0.0,-1.0,-2.0,1650479216254926.0
6217,-1.0,5.0,4.0,1.0,0.0,1.0,0.0,-1.0,1650479216254926.0
6218,1.0,-2.0,-4.0,1.0,-2.0,-2.0,-1.0,-1.0,1650479216276992.0
6219,-1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1650479216276992.0
6220,0.0,-5.0,-4.0,-1.0,0.0,-1.0,1.0,0.0,1650479216276992.0
6221,0.0,2.0,7.0,2.0,-1.0,-2.0,-1.0,1.0,1650479216276992.0
6222,1.0,-2.0,6.0,0.0,0.0,-1.0,-2.0,-3.0,1650479216291438.0
6223,-1.0,1.0,-3.0,0.0,-1.0,0.0,3.0,0.0,1650479216291438.0
6224,-1.0,1.0,-4.0,1.0,0.0,0.0,1.0,0.0,1650479216291839.0
6225,-2.0,-5.0,-1.0,0.0,0.0,0.0,-1.0,0.0,1650479216291839.0
6226,-1.0,1.0,-3.0,-1.0,-1.0,-1.0,-2.0,-1.0,1650479216314587.0
6227,0.0,0.0,0.0,-3.0,-3.0,-2.0,-1.0,2.0,1650479216314587.0
6228,-1.0,-5.0,-6.0,0.0,1.0,-1.0,0.0,0.0,1650479216314587.0
6229,-1.0,1.0,4.0,0.0,0.0,1.0,-2.0,-3.0,1650479216314587.0
6230,-2.0,0.0,1.0,1.0,-1.0,0.0,0.0,-1.0,1650479216327968.0
6231,-1.0,-2.0,-5.0,-2.0,-1.0,-1.0,-1.0,0.0,1650479216327968.0
6232,1.0,2.0,-2.0,-1.0,-1.0,1.0,1.0,0.0,1650479216336114.0
6233,-1.0,-2.0,-6.0,-4.0,0.0,-2.0,0.0,-1.0,1650479216336114.0
6234,0.0,0.0,3.0,1.0,0.0,0.0,0.0,-2.0,1650479216359855.0
6235,1.0,2.0,9.0,0.0,0.0,0.0,-1.0,0.0,1650479216359855.0
6236,0.0,-2.0,-6.0,2.0,-1.0,1.0,-2.0,-2.0,1650479216360856.0
6237,0.0,-1.0,-2.0,0.0,0.0,-1.0,0.0,0.0,1650479216360856.0
6238,-2.0,-1.0,-1.0,-2.0,-2.0,-2.0,0.0,-2.0,1650479216374642.0
6239,-3.0,-3.0,1.0,-1.0,-2.0,-2.0,0.0,0.0,1650479216374642.0
6240,0.0,3.0,2.0,1.0,-3.0,1.0,-1.0,2.0,1650479216374642.0
6241,-1.0,-4.0,-9.0,-3.0,-1.0,0.0,0.0,-1.0,1650479216374642.0
6242,-1.0,-1.0,-2.0,-2.0,-1.0,0.0,-3.0,2.0,1650479216396244.0
6243,0.0,-3.0,-3.0,-1.0,0.0,-2.0,2.0,-1.0,1650479216396244.0
6244,-1.0,1.0,3.0,-1.0,2.0,0.0,-1.0,0.0,1650479216397251.0
6245,-2.0,1.0,-2.0,0.0,-3.0,0.0,3.0,0.0,1650479216397251.0
6246,-2.0,3.0,9.0,2.0,1.0,0.0,-1.0,2.0,1650479216410983.0
6247,0.0,-4.0,-5.0,-1.0,-1.0,1.0,-1.0,-2.0,1650479216410983.0
6248,1.0,0.0,1.0,2.0,0.0,-1.0,-1.0,2.0,1650479216410983.0
6249,-1.0,-2.0,-4.0,-2.0,-1.0,-2.0,-1.0,-1.0,1650479216410983.0
6250,-1.0,-2.0,-5.0,-4.0,-1.0,-1.0,0.0,0.0,1650479216434634.0
6251,-1.0,2.0,1.0,2.0,0.0,0.0,0.0,-1.0,1650479216434634.0
6252,0.0,-1.0,2.0,-3.0,0.0,-2.0,0.0,0.0,1650479216434634.0
6253,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1650479216434634.0
6254,0.0,-1.0,-1.0,6.0,0.0,-2.0,0.0,1.0,1650479216448129.0
6255,1.0,1.0,2.0,1.0,0.0,-1.0,-1.0,0.0,1650479216448129.0
6256,-1.0,0.0,6.0,4.0,0.0,-2.0,-1.0,0.0,1650479216455992.0
6257,1.0,-1.0,-8.0,-8.0,-2.0,0.0,3.0,-1.0,1650479216455992.0
6258,-2.0,2.0,7.0,-1.0,0.0,-2.0,-1.0,2.0,1650479216471473.0
6259,-2.0,-2.0,-4.0,-1.0,-1.0,-2.0,-2.0,-3.0,1650479216471473.0
6260,-1.0,0.0,2.0,0.0,-1.0,0.0,2.0,1.0,1650479216471842.0
6261,2.0,0.0,-1.0,0.0,-1.0,-2.0,1.0,1.0,1650479216471842.0
6262,0.0,5.0,3.0,-2.0,0.0,2.0,0.0,0.0,1650479216494286.0
6263,-2.0,0.0,-1.0,1.0,0.0,0.0,-2.0,0.0,1650479216494286.0
6264,0.0,-3.0,-1.0,-2.0,-1.0,-2.0,-1.0,1.0,1650479216494286.0
6265,0.0,-1.0,-5.0,1.0,0.0,0.0,-2.0,1.0,1650479216494286.0
6266,1.0,-3.0,-3.0,-1.0,-1.0,0.0,1.0,-1.0,1650479216507609.0
6267,0.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,1650479216507609.0
6268,0.0,2.0,5.0,-1.0,0.0,-3.0,-1.0,-1.0,1650479216515994.0
6269,-1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1650479216515994.0
6270,0.0,-2.0,-4.0,-4.0,0.0,1.0,-1.0,-1.0,1650479216531320.0
6271,-1.0,-1.0,-4.0,-1.0,1.0,1.0,0.0,0.0,1650479216531320.0
6272,-1.0,-1.0,-3.0,2.0,-2.0,0.0,-1.0,-1.0,1650479216531842.0
6273,-2.0,2.0,9.0,0.0,-1.0,-1.0,-3.0,-1.0,1650479216531842.0
6274,-2.0,-5.0,-6.0,1.0,0.0,1.0,-2.0,-1.0,1650479216554401.0
6275,-1.0,-3.0,3.0,-2.0,0.0,1.0,2.0,0.0,1650479216554401.0
6276,0.0,-1.0,-5.0,-3.0,0.0,-1.0,0.0,-1.0,1650479216554401.0
6277,0.0,-5.0,-7.0,1.0,-1.0,-2.0,-3.0,0.0,1650479216554401.0
6278,0.0,0.0,-4.0,-2.0,-1.0,0.0,-1.0,-1.0,1650479216568153.0
6279,1.0,2.0,2.0,-2.0,-1.0,1.0,2.0,0.0,1650479216568153.0
6280,-3.0,-1.0,0.0,0.0,1.0,0.0,-1.0,-2.0,1650479216575973.0
6281,-2.0,-2.0,5.0,2.0,-3.0,-2.0,-2.0,-3.0,1650479216575973.0
6282,-1.0,1.0,3.0,2.0,-2.0,-4.0,5.0,1.0,1650479216590933.0
6283,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-3.0,-1.0,1650479216590933.0
6284,-1.0,-1.0,-5.0,-3.0,-1.0,-1.0,0.0,0.0,1650479216591930.0
6285,2.0,1.0,6.0,3.0,1.0,1.0,-1.0,0.0,1650479216591930.0
6286,-2.0,0.0,-4.0,-2.0,0.0,0.0,-1.0,-1.0,1650479216614025.0
6287,-1.0,-2.0,0.0,-2.0,0.0,-2.0,-1.0,-2.0,1650479216614025.0
6288,2.0,5.0,6.0,0.0,0.0,2.0,0.0,-1.0,1650479216614900.0
6289,-1.0,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,1650479216614900.0
6290,0.0,-2.0,6.0,0.0,-1.0,1.0,-1.0,-1.0,1650479216637023.0
6291,-1.0,-3.0,-12.0,-8.0,-2.0,-2.0,-1.0,0.0,1650479216637023.0
6292,-2.0,-1.0,-4.0,-2.0,-1.0,0.0,-2.0,0.0,1650479216637023.0
6293,-1.0,2.0,4.0,0.0,-1.0,-1.0,0.0,0.0,1650479216637023.0
6294,2.0,1.0,2.0,1.0,0.0,0.0,4.0,2.0,1650479216650821.0
6295,1.0,1.0,-3.0,1.0,0.0,0.0,0.0,0.0,1650479216650821.0
6296,-1.0,-1.0,-4.0,-1.0,0.0,0.0,-1.0,0.0,1650479216651822.0
6297,0.0,6.0,12.0,-2.0,-1.0,-3.0,-3.0,-2.0,1650479216651822.0
6298,-1.0,-1.0,-1.0,2.0,0.0,-1.0,-2.0,-2.0,1650479216674934.0
6299,-1.0,1.0,0.0,-2.0,0.0,-2.0,-1.0,-1.0,1650479216674934.0
6300,1.0,-1.0,1.0,3.0,-1.0,-1.0,0.0,-2.0,1650479216674934.0
6301,-1.0,-7.0,-7.0,-4.0,1.0,-1.0,1.0,-1.0,1650479216674934.0
6302,-2.0,-7.0,-10.0,-2.0,-2.0,1.0,-3.0,-1.0,1650479216696427.0
6303,0.0,2.0,9.0,2.0,-2.0,-1.0,-2.0,1.0,1650479216696427.0
6304,-1.0,-1.0,4.0,1.0,-1.0,2.0,1.0,-1.0,1650479216697268.0
6305,0.0,0.0,-4.0,-3.0,-3.0,0.0,-1.0,-1.0,1650479216697268.0
6306,-2.0,0.0,0.0,-2.0,1.0,1.0,0.0,-1.0,1650479216710463.0
6307,-1.0,0.0,-4.0,0.0,-1.0,0.0,-1.0,0.0,1650479216710463.0
6308,-2.0,-2.0,-2.0,-1.0,0.0,-1.0,-1.0,-1.0,1650479216711436.0
6309,-1.0,0.0,-1.0,1.0,1.0,1.0,2.0,1.0,1650479216711436.0
6310,0.0,0.0,0.0,-1.0,-2.0,-2.0,-3.0,-3.0,1650479216734317.0
6311,-1.0,3.0,3.0,-1.0,-1.0,-1.0,0.0,1.0,1650479216734317.0
6312,0.0,-5.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0,1650479216734317.0
6313,-1.0,-1.0,-3.0,-1.0,0.0,-1.0,1.0,1.0,1650479216734317.0
6314,-3.0,0.0,-2.0,-4.0,-2.0,-1.0,-1.0,-1.0,1650479216757086.0
6315,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1650479216757086.0
6316,1.0,4.0,2.0,1.0,-1.0,1.0,2.0,0.0,1650479216757086.0
6317,-1.0,-4.0,-3.0,-1.0,-3.0,-3.0,-2.0,-2.0,1650479216757086.0
6318,0.0,0.0,0.0,1.0,1.0,0.0,-2.0,-1.0,1650479216770953.0
6319,-1.0,-3.0,2.0,0.0,-1.0,-1.0,1.0,-1.0,1650479216770953.0
6320,-1.0,1.0,-13.0,-3.0,-3.0,-1.0,-3.0,0.0,1650479216771790.0
6321,1.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1650479216771790.0
6322,1.0,5.0,9.0,0.0,0.0,-1.0,1.0,1.0,1650479216794177.0
6323,-2.0,-1.0,-6.0,0.0,-2.0,-1.0,-1.0,-2.0,1650479216794177.0
6324,-2.0,1.0,10.0,-4.0,1.0,0.0,0.0,1.0,1650479216794177.0
6325,1.0,0.0,-4.0,-1.0,0.0,0.0,-2.0,0.0,1650479216794177.0
6326,-1.0,-5.0,-4.0,2.0,2.0,0.0,-1.0,-1.0,1650479216815931.0
6327,-1.0,1.0,1.0,0.0,-1.0,2.0,0.0,0.0,1650479216815931.0
6328,-2.0,-3.0,-5.0,0.0,-1.0,-3.0,0.0,-1.0,1650479216816904.0
6329,-1.0,1.0,-3.0,-7.0,-2.0,0.0,-1.0,0.0,1650479216816904.0
6330,-2.0,-4.0,-5.0,-4.0,-3.0,-1.0,0.0,-2.0,1650479216831256.0
6331,-1.0,0.0,1.0,0.0,-2.0,0.0,-2.0,-1.0,1650479216831256.0
6332,-1.0,1.0,2.0,2.0,-1.0,-1.0,-1.0,-2.0,1650479216831256.0
6333,-1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1650479216831256.0
6334,1.0,2.0,-2.0,-1.0,-1.0,1.0,-1.0,-2.0,1650479216854616.0
6335,-1.0,0.0,-2.0,0.0,1.0,-1.0,1.0,-1.0,1650479216854616.0
6336,0.0,-5.0,-3.0,-1.0,0.0,-2.0,-2.0,1.0,1650479216854616.0
6337,-1.0,1.0,1.0,0.0,0.0,-2.0,0.0,0.0,1650479216854616.0
6338,0.0,1.0,0.0,-1.0,0.0,-1.0,0.0,1.0,1650479216875991.0
6339,1.0,-4.0,-4.0,-3.0,0.0,2.0,-1.0,0.0,1650479216875991.0
6340,-1.0,3.0,-1.0,0.0,1.0,1.0,0.0,0.0,1650479216876989.0
6341,-2.0,-4.0,-3.0,-1.0,-2.0,-2.0,-1.0,-1.0,1650479216876989.0
6342,0.0,1.0,-3.0,-1.0,0.0,-2.0,-1.0,2.0,1650479216891286.0
6343,1.0,-2.0,3.0,1.0,0.0,-2.0,0.0,0.0,1650479216891286.0
6344,0.0,1.0,1.0,-2.0,-1.0,1.0,0.0,-1.0,1650479216891838.0
6345,1.0,-1.0,-7.0,0.0,1.0,1.0,2.0,1.0,1650479216891838.0
6346,1.0,4.0,12.0,2.0,-1.0,-1.0,1.0,-1.0,1650479216914980.0
6347,-3.0,-2.0,-1.0,1.0,0.0,-1.0,0.0,-1.0,1650479216914980.0
6348,-1.0,-3.0,-4.0,-4.0,-1.0,-2.0,-2.0,-1.0,1650479216915234.0
6349,0.0,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,1650479216915234.0
6350,2.0,3.0,0.0,-2.0,1.0,1.0,1.0,0.0,1650479216937001.0
6351,1.0,-2.0,1.0,-4.0,-3.0,0.0,0.0,0.0,1650479216937001.0
6352,1.0,2.0,2.0,5.0,-1.0,-1.0,0.0,1.0,1650479216937001.0
6353,-2.0,-3.0,1.0,1.0,1.0,0.0,-2.0,-2.0,1650479216937001.0
6354,-2.0,-2.0,-5.0,-6.0,-3.0,-1.0,-3.0,-1.0,1650479216951111.0
6355,0.0,2.0,2.0,1.0,0.0,-1.0,0.0,0.0,1650479216951111.0
6356,-2.0,0.0,-5.0,-2.0,-1.0,-1.0,0.0,1.0,1650479216951974.0
6357,0.0,1.0,4.0,1.0,0.0,-1.0,0.0,-2.0,1650479216951974.0
6358,0.0,-3.0,0.0,2.0,0.0,-2.0,1.0,1.0,1650479216974667.0
6359,-2.0,-2.0,-3.0,-2.0,1.0,0.0,0.0,-1.0,1650479216974667.0
6360,1.0,-2.0,2.0,-1.0,-2.0,-1.0,-1.0,0.0,1650479216974667.0
6361,3.0,0.0,3.0,1.0,1.0,1.0,-1.0,0.0,1650479216974667.0
6362,-3.0,-4.0,-8.0,-2.0,-1.0,0.0,0.0,-1.0,1650479216996953.0
6363,1.0,-1.0,-4.0,-1.0,0.0,1.0,1.0,1.0,1650479216996953.0
6364,1.0,1.0,-1.0,-1.0,-2.0,0.0,1.0,0.0,1650479216996953.0
6365,-2.0,-2.0,-3.0,-3.0,-2.0,0.0,-1.0,1.0,1650479216996953.0
6366,-1.0,0.0,3.0,0.0,-1.0,-1.0,-2.0,-1.0,1650479217010957.0
6367,-2.0,2.0,-1.0,1.0,1.0,0.0,-1.0,0.0,1650479217010957.0
6368,1.0,-2.0,-2.0,-1.0,3.0,2.0,1.0,0.0,1650479217011954.0
6369,-2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1650479217011954.0
6370,0.0,-4.0,-1.0,3.0,-2.0,-1.0,-1.0,-1.0,1650479217034050.0
6371,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,3.0,1650479217034050.0
6372,-1.0,-2.0,-4.0,-7.0,-2.0,-2.0,-2.0,-1.0,1650479217035026.0
6373,-2.0,-3.0,-3.0,0.0,-1.0,-1.0,0.0,0.0,1650479217035026.0
6374,-1.0,-2.0,4.0,1.0,0.0,0.0,1.0,0.0,1650479217056992.0
6375,0.0,3.0,6.0,2.0,-1.0,1.0,-1.0,-2.0,1650479217056992.0
6376,-1.0,-1.0,6.0,3.0,0.0,-1.0,3.0,0.0,1650479217056992.0
6377,2.0,-1.0,-4.0,-5.0,-1.0,0.0,1.0,-2.0,1650479217056992.0
6378,0.0,1.0,-3.0,1.0,-1.0,-3.0,-1.0,2.0,1650479217071113.0
6379,-1.0,-3.0,-4.0,-3.0,-2.0,-2.0,-3.0,-2.0,1650479217071113.0
6380,0.0,-1.0,-5.0,-3.0,-1.0,-1.0,-1.0,-1.0,1650479217071960.0
6381,-1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1650479217071960.0
6382,0.0,-1.0,-7.0,-2.0,3.0,1.0,0.0,0.0,1650479217094239.0
6383,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1650479217094239.0
6384,-1.0,-3.0,2.0,-2.0,-1.0,-2.0,-3.0,-3.0,1650479217094239.0
6385,-2.0,-1.0,-3.0,-1.0,-2.0,-3.0,0.0,0.0,1650479217094239.0
6386,-1.0,1.0,1.0,-1.0,-1.0,3.0,-1.0,-1.0,1650479217117088.0
6387,1.0,-1.0,5.0,1.0,1.0,-2.0,0.0,1.0,1650479217117088.0
6388,0.0,-2.0,-4.0,0.0,0.0,0.0,1.0,-1.0,1650479217117088.0
6389,2.0,1.0,2.0,-1.0,-3.0,-1.0,-1.0,0.0,1650479217117088.0
6390,-1.0,2.0,-1.0,0.0,-2.0,0.0,-1.0,-2.0,1650479217131260.0
6391,-2.0,-1.0,-1.0,0.0,-2.0,1.0,-3.0,-2.0,1650479217131260.0
6392,1.0,-1.0,-2.0,-1.0,1.0,1.0,3.0,0.0,1650479217131839.0
6393,-2.0,-2.0,-3.0,-1.0,-1.0,0.0,-2.0,-2.0,1650479217131839.0
6394,0.0,2.0,0.0,-2.0,0.0,-1.0,1.0,1.0,1650479217154646.0
6395,-2.0,-2.0,4.0,2.0,0.0,-1.0,-1.0,-2.0,1650479217154646.0
6396,-2.0,-2.0,-3.0,-3.0,-3.0,-1.0,-3.0,-1.0,1650479217154646.0
6397,-1.0,-1.0,-5.0,-2.0,-3.0,-2.0,-3.0,0.0,1650479217154646.0
6398,0.0,-3.0,-2.0,-1.0,2.0,0.0,1.0,1.0,1650479217175994.0
6399,0.0,1.0,1.0,2.0,0.0,-1.0,0.0,0.0,1650479217175994.0
6400,-2.0,0.0,1.0,4.0,0.0,0.0,-3.0,1.0,1650479217176993.0
6401,-3.0,-1.0,-6.0,-6.0,-1.0,-1.0,-1.0,-1.0,1650479217176993.0
6402,0.0,-1.0,0.0,-2.0,-2.0,-2.0,-1.0,-2.0,1650479217191271.0
6403,1.0,0.0,0.0,2.0,-1.0,0.0,0.0,-1.0,1650479217191271.0
6404,0.0,1.0,4.0,2.0,0.0,1.0,-1.0,-1.0,1650479217191869.0
6405,0.0,0.0,3.0,2.0,0.0,0.0,-1.0,-1.0,1650479217191869.0
6406,0.0,-2.0,-6.0,-2.0,-2.0,2.0,0.0,0.0,1650479217214335.0
6407,-2.0,0.0,-3.0,-4.0,-1.0,0.0,1.0,1.0,1650479217214335.0
6408,-1.0,-1.0,1.0,2.0,0.0,0.0,0.0,-1.0,1650479217214335.0
6409,-2.0,-5.0,-4.0,-2.0,-1.0,-1.0,0.0,-1.0,1650479217214335.0
6410,-1.0,-1.0,-2.0,-1.0,0.0,-2.0,-1.0,-2.0,1650479217237065.0
6411,1.0,-3.0,-1.0,0.0,2.0,0.0,0.0,1.0,1650479217237065.0
6412,1.0,2.0,1.0,-1.0,0.0,-1.0,-4.0,-1.0,1650479217237065.0
6413,0.0,1.0,-6.0,-2.0,0.0,0.0,1.0,0.0,1650479217237065.0
6414,-1.0,-4.0,-2.0,1.0,0.0,0.0,0.0,0.0,1650479217249986.0
6415,-1.0,-2.0,-1.0,-2.0,-4.0,-2.0,-1.0,-1.0,1650479217249986.0
6416,-1.0,2.0,0.0,0.0,-1.0,0.0,1.0,-1.0,1650479217258983.0
6417,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,1650479217258983.0
6418,-1.0,1.0,0.0,-1.0,-2.0,-1.0,-2.0,-1.0,1650479217273541.0
6419,0.0,0.0,-1.0,-1.0,-2.0,0.0,1.0,-1.0,1650479217273541.0
6420,-1.0,1.0,-1.0,-2.0,0.0,0.0,-3.0,1.0,1650479217281521.0
6421,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,-2.0,1650479217281521.0
6422,-2.0,1.0,2.0,1.0,-1.0,-1.0,-1.0,1.0,1650479217297090.0
6423,0.0,-3.0,-2.0,-1.0,1.0,-2.0,-1.0,1.0,1650479217297090.0
6424,0.0,-2.0,-1.0,2.0,-1.0,0.0,0.0,0.0,1650479217297090.0
6425,2.0,3.0,4.0,0.0,-2.0,0.0,0.0,-1.0,1650479217297090.0
6426,0.0,1.0,0.0,-3.0,-1.0,-1.0,0.0,0.0,1650479217310135.0
6427,-1.0,1.0,-1.0,0.0,-1.0,-2.0,-1.0,0.0,1650479217310135.0
6428,0.0,-4.0,-3.0,-1.0,-3.0,-3.0,-1.0,-1.0,1650479217318520.0
6429,1.0,5.0,5.0,2.0,1.0,0.0,2.0,2.0,1650479217318520.0
6430,0.0,-4.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,1650479217334506.0
6431,0.0,0.0,-3.0,-2.0,-2.0,-2.0,0.0,-1.0,1650479217334506.0
6432,0.0,0.0,-2.0,-2.0,-1.0,0.0,-1.0,-2.0,1650479217334506.0
6433,-1.0,-1.0,1.0,3.0,0.0,-2.0,-1.0,0.0,1650479217334506.0
6434,-2.0,1.0,1.0,-1.0,-1.0,0.0,-2.0,0.0,1650479217357027.0
6435,-2.0,-3.0,-3.0,1.0,-1.0,2.0,-1.0,-1.0,1650479217357027.0
6436,-1.0,1.0,-1.0,-2.0,-2.0,-2.0,0.0,0.0,1650479217357027.0
6437,-1.0,-1.0,1.0,4.0,0.0,2.0,-1.0,1.0,1650479217357027.0
6438,1.0,-2.0,-3.0,-1.0,0.0,-1.0,0.0,1.0,1650479217370418.0
6439,-1.0,-4.0,-4.0,-2.0,0.0,-1.0,-1.0,-2.0,1650479217370418.0
6440,0.0,-1.0,-2.0,-2.0,-1.0,-1.0,-2.0,0.0,1650479217378398.0
6441,-2.0,-1.0,0.0,-2.0,-1.0,0.0,-2.0,-2.0,1650479217378398.0
6442,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,2.0,1650479217394333.0
6443,0.0,0.0,-1.0,-2.0,-2.0,-1.0,-2.0,-1.0,1650479217394333.0
6444,1.0,2.0,3.0,2.0,-1.0,0.0,0.0,0.0,1650479217394333.0
6445,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,1650479217394333.0
6446,-1.0,0.0,0.0,1.0,2.0,1.0,0.0,-2.0,1650479217415916.0
6447,-1.0,3.0,1.0,-1.0,0.0,0.0,-1.0,0.0,1650479217415916.0
6448,-1.0,-2.0,1.0,-2.0,-1.0,0.0,0.0,1.0,1650479217416915.0
6449,0.0,1.0,1.0,2.0,-2.0,-3.0,-1.0,-1.0,1650479217416915.0
6450,-1.0,-4.0,-6.0,-2.0,1.0,0.0,2.0,2.0,1650479217430649.0
6451,-1.0,1.0,1.0,-2.0,1.0,-1.0,0.0,0.0,1650479217430649.0
6452,-1.0,-3.0,-3.0,-1.0,0.0,-2.0,0.0,-3.0,1650479217438990.0
6453,-1.0,-1.0,-2.0,-1.0,-3.0,-2.0,-1.0,0.0,1650479217438990.0
6454,0.0,3.0,3.0,0.0,-1.0,-1.0,-3.0,-2.0,1650479217454661.0
6455,1.0,1.0,-2.0,-1.0,-1.0,0.0,0.0,2.0,1650479217454661.0
6456,-2.0,-7.0,-4.0,0.0,-2.0,0.0,-1.0,0.0,1650479217454661.0
6457,0.0,-1.0,-2.0,0.0,-2.0,0.0,0.0,-1.0,1650479217454661.0
6458,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,-1.0,1650479217475997.0
6459,0.0,0.0,-5.0,-1.0,0.0,-2.0,-2.0,0.0,1650479217475997.0
6460,-2.0,3.0,4.0,0.0,-1.0,-2.0,1.0,-1.0,1650479217476998.0
6461,1.0,2.0,2.0,-1.0,0.0,0.0,-1.0,0.0,1650479217476998.0
6462,-1.0,-1.0,-2.0,-2.0,-3.0,-3.0,-3.0,-1.0,1650479217490791.0
6463,0.0,-2.0,1.0,1.0,0.0,1.0,-2.0,-1.0,1650479217490791.0
6464,-2.0,-1.0,-7.0,-1.0,1.0,0.0,-1.0,1.0,1650479217498143.0
6465,0.0,-1.0,5.0,1.0,1.0,-1.0,0.0,1.0,1650479217498143.0
6466,0.0,2.0,3.0,0.0,-1.0,-2.0,-1.0,-2.0,1650479217513819.0
6467,0.0,2.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,1650479217513819.0
6468,-1.0,0.0,0.0,1.0,-2.0,0.0,-1.0,-1.0,1650479217513819.0
6469,-1.0,-4.0,-2.0,0.0,0.0,1.0,2.0,-1.0,1650479217513819.0
6470,0.0,1.0,5.0,1.0,1.0,-1.0,-2.0,0.0,1650479217536161.0
6471,1.0,2.0,-3.0,1.0,0.0,-1.0,0.0,-1.0,1650479217536161.0
6472,1.0,-5.0,-4.0,-2.0,-2.0,0.0,-1.0,-1.0,1650479217537159.0
6473,-2.0,-1.0,-4.0,-2.0,0.0,-1.0,-1.0,0.0,1650479217537159.0
6474,-1.0,-1.0,-3.0,-3.0,0.0,0.0,-2.0,-1.0,1650479217550285.0
6475,-1.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1650479217550285.0
6476,-1.0,1.0,-2.0,-2.0,1.0,0.0,-1.0,-2.0,1650479217558894.0
6477,0.0,1.0,5.0,1.0,-2.0,-2.0,0.0,0.0,1650479217558894.0
6478,0.0,-1.0,-2.0,-1.0,-1.0,1.0,0.0,0.0,1650479217573850.0
6479,-2.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,1650479217573850.0
6480,-1.0,-3.0,-5.0,-3.0,0.0,-2.0,0.0,-1.0,1650479217573850.0
6481,-3.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,1650479217573850.0
